country,continent,wind_direction,wind_mph,wind_kph,humidity,cloud,precip_mm,precip_in,pressure_mb,pressure_in,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph
Niger,Africa,S,5.95,9.55,81,0,0,0,1013.5,29.925,9,5,1,14.75,23.75
Nigeria,Africa,E,3.4,5.4,94,25,0.65,0.025,1016,30,10,6,1,3.05,4.9
Nigeria,Africa,N,2.2,3.6,92.33333333,8.333333333,1.5,0.06,1016,30,10,6,1,3.8,6.133333333
Nigeria,Africa,SE,6.9,11.2,94,75,1.8,0.07,1014,29.94,10,6,1,3.1,5
Nigeria,Africa,SW,5.6,9,89,0,0.2,0.01,1016,30,10,6,1,4.5,7.2
Nigeria,Africa,W,6.9,11.2,74,50,0,0,1017,30.03,10,6,6,3.6,5.8
North Korea,Asia,E,3.933333333,6.366666667,81.33333333,32,0.2,0.006666667,1013.666667,29.94,10,6,5.666666667,6.033333333,9.733333333
North Korea,Asia,NE,2.533333333,4.1,84.66666667,9.333333333,0,0,1013,29.91666667,10,6,5.666666667,3.266666667,5.3
North Korea,Asia,SE,2.2,3.6,89,13,0,0,1012,29.89,10,6,5,3.4,5.4
Norway,Europe,E,8.1,13,94,25,0,0,1002,29.59,0,0,1,3.6,5.8
Norway,Europe,N,18.6,29.9,77,75,0,0,1013,29.91,10,6,1,9.8,15.8
Norway,Europe,NW,9.4,15.1,67,100,0,0,1019,30.09,10,6,1,9.8,15.8
Norway,Europe,S,22.8,36.73333333,98,25,0,0,1018.333333,30.07,0.666666667,0.333333333,1,2.533333333,4.1
Norway,Europe,SW,25.4,40.85,97,75,0,0,1010,29.825,10,6,2.5,3.05,4.85
Oman,Asia,E,3.25,5.2,79.5,0,0,0,1003,29.62,10,6,1,6.8,11
Oman,Asia,N,3.4,5.475,85.25,6.25,0,0,1002.5,29.605,9.25,5.25,1,3.65,5.85
Oman,Asia,NE,15,24.1,80,0,0,0,1000,29.53,9,5,8,11.9,19.1
Pakistan,Asia,NE,6.3,10.1,55,11,0,0,1005,29.68,10,6,1,13,20.9
Pakistan,Asia,SW,3.6,5.8,45,13,0,0,1005,29.66,10,6,8,4,6.5
Palau,Pacific,N,2.2,3.6,89,75,0,0,1011,29.84,23,14,1,4,6.5
Palau,Pacific,NE,3.8,6.1,84,75,0,0,1011,29.86,23,14,1,10.5,16.9
Palau,Pacific,SW,7.266666667,11.66666667,82.33333333,83.33333333,0.1,0.003333333,1009.666667,29.81,21.66666667,13.33333333,1,17.33333333,27.83333333
Palau,Pacific,W,11.9,19.1,84,87.5,0,0,1009,29.785,16.5,9.5,1,16.35,26.25
Panama,America,N,4.05,6.45,86.5,62.5,1,0.04,1009.5,29.81,9.5,5.5,3.5,9.3,14.95
Panama,America,NW,11.32,18.22,81.2,45,0.68,0.028,1008,29.77,9.8,5.8,5,8.52,13.78
Panama,America,W,4.3,6.8,75,50,1.1,0.04,1007,29.74,10,6,6,8.1,13
Papua New Guinea,Pacific,SE,12.56,20.22,71.6,38,0,0,1013.4,29.928,10,6,5.6,13.62,21.94
Paraguay,America,E,6,9.7,39,10,0,0,1008,29.76,10,6,1,11.6,18.7
Paraguay,America,N,10.3,16.6,26,16,0,0,1000,29.53,10,6,1,17.7,28.4
Paraguay,America,NE,6.8,10.93333333,41,21,0,0,1005.666667,29.7,10,6,1,11.86666667,19.06666667
Paraguay,America,S,5.8,9.4,46,23,0,0,1015,29.96,10,6,1,11.9,19.1
Paraguay,America,SE,3.45,5.6,49,69.5,0,0,1012.5,29.9,10,6,1,6.95,11.15
Peru,America,S,9.425,15.175,80,48,0,0,1012.75,29.90625,10,6,4.25,11.2375,18.075
Philippines,Asia,SW,3.333333333,5.4,94.66666667,100,0.933333333,0.036666667,1006.333333,29.72,8,4.333333333,6,26.03333333,41.9
Philippines,Asia,W,16.1,25.9,75,75,28.7,1.13,1005,29.68,10,6,6,29.3,47.2
Poland,Europe,N,2.2,3.6,94,0,0,0,1024.5,30.255,10,6,1,5.7,9.15
Poland,Europe,NW,2.2,3.6,82,0,0,0,1025,30.27,10,6,1,1.8,2.9
Poland,Europe,SE,3.966666667,6.333333333,86.33333333,25,0,0,1015.333333,29.98333333,10,6,3,6.433333333,10.3
Poland,Europe,SW,2.2,3.6,100,0,0,0,1021,30.15,10,6,1,3.4,5.4
Poland,Europe,W,4.3,6.8,77,0,0,0,1024,30.24,10,6,1,7.6,12.2
Portugal,Europe,N,4.9,7.933333333,74.66666667,25,0,0,1014.666667,29.96333333,10,6,2.666666667,18.26666667,29.43333333
Portugal,Europe,S,15,24.1,94,75,2.4,0.09,1012,29.88,10,6,1,21.5,34.6
Portugal,Europe,SW,6.25,10.1,91,25,0,0,1014.5,29.955,10,6,1,11.1,17.85
Qatar,Asia,E,5.8,9.35,73,0,0,0,1001.5,29.575,10,6,4.5,13.1,21.1
Qatar,Asia,N,2.2,3.6,80,25,0,0,1002,29.59,7,4,1,9.2,14.8
Qatar,Asia,NE,2.2,3.6,75,0,0,0,1002,29.59,10,6,1,6.3,10.1
Qatar,Asia,S,4.3,6.8,84,0,0,0,1001,29.56,3.2,1,1,16.8,27
Qatar,Asia,SE,3.8,6.1,80,0,0,0,1001,29.56,9,5,1,8.9,14.4
Qatar,Asia,W,5.6,9,30,0,0,0,1003,29.62,10,6,1,13.4,21.6
Romania,Europe,N,3.95,6.35,67.33333333,8.333333333,0.066666667,0.003333333,1017.5,30.04666667,10,6,1,11.08333333,17.83333333
Russia,Asia,E,4,6.5,59,48,0,0,1009,29.79,10,6,5,6.7,10.8
Russia,Asia,N,9.4,15.1,63,27,0,0,1012,29.88,10,6,6,10.7,17.3
Russia,Asia,NE,2.2,3.6,60,8,0,0,1012,29.88,10,6,4,3.6,5.8
Russia,Asia,NW,4.066666667,6.466666667,61.66666667,51,0.033333333,0,1010.666667,29.84333333,10,6,2.666666667,6.833333333,11.03333333
Russia,Europe,NW,2.2,3.6,76,0,0,0,1020,30.12,10,6,1,15,24.1
Russia,Europe,S,6.9,11.2,88,0,0,0,1014,29.94,10,6,1,5.8,9.4
Russia,Europe,SE,9.4,15.1,88,0,0,0,1015,29.97,10,6,1,12.5,20.2
Russia,Europe,W,4.3,6.8,94,0,0,0,1021.333333,30.16,10,6,1,7,11.26666667
Rwanda,Africa,E,3.8,6.1,69,50,0.2,0.01,1019,30.09,10,6,1,5.1,8.3
Rwanda,Africa,NE,4.3,6.8,88,25,0,0,1019,30.09,10,6,1,6,9.7
Rwanda,Africa,NW,9.533333333,15.36666667,86.66666667,58.33333333,0.1,0.003333333,1020,30.12,9.333333333,5.333333333,1,6.866666667,11.06666667
Saint Kitts and Nevis,America,E,11.16666667,18,84,8.333333333,0,0,1015.666667,29.99,10,6,1,23.26666667,37.46666667
Saint Kitts and Nevis,America,N,10.5,16.9,79,25,0,0,1012,29.88,10,6,1,21.5,34.6
Saint Kitts and Nevis,America,NE,8.75,14.05,84,37.5,0,0,1014.5,29.955,10,6,1,20.15,32.4
Saint Lucia,America,E,7.5,12.08333333,82.33333333,29.16666667,0.033333333,0,1013.333333,29.92,10,6,1,17.43333333,28.01666667
Saint Lucia,America,N,2.2,3.6,75,50,0.4,0.02,1011,29.85,10,6,1,2.7,4.3
Saint Vincent and the Grenadines,America,E,15.74,25.36,74.4,56.2,0.56,0.022,1013.4,29.928,9.8,5.8,1,22.8,36.74
Samoa,Pacific,SE,5.6,9,75,75,0.1,0,1012,29.88,10,6,6,32.7,52.6
Samoa,Pacific,SW,6.85,11,70.5,75,0,0,1014,29.94,10,6,6.5,28.1,45.2
San Marino,Europe,NW,7.5,12.05,68.5,25,0,0,1009,29.795,10,6,3.5,13.85,22.3
San Marino,Europe,S,2.2,3.6,83,0,0,0,1009,29.8,10,6,1,9.2,14.8
San Marino,Europe,SW,2.5,4,88,0,0,0,1019,30.09,10,6,1,8.5,13.7
San Marino,Europe,W,8.1,13,68,0,0,0,1020,30.12,10,6,1,7.6,12.2
Saudi Arabia,Asia,N,2.2,3.6,14,0,0,0,1009,29.8,10,6,1,2.9,4.7
Saudi Arabia,Asia,NE,6.9,11.2,33,0,0,0,1005,29.68,10,6,1,20.8,33.5
Saudi Arabia,Asia,NW,2.5,4,15,0,0,0,1009,29.8,10,6,1,9.8,15.8
Saudi Arabia,Asia,SE,5.6,9,6,0,0,0,1004,29.65,10,6,10,7.4,11.9
Saudi Arabia,Asia,W,4.266666667,6.833333333,12.83333333,0,0,0,1008.666667,29.79,10,6,1,10.4,16.73333333
Senegal,Africa,N,2.2,3.6,94,25,0.2,0.01,1011,29.85,10,6,1,10.1,16.2
Senegal,Africa,NW,9.4,15.1,84,75,9,0.35,1014,29.94,10,6,1,29.1,46.8
Senegal,Africa,S,17,27.4,80,50,0,0,1014,29.93,10,6,1,23.3,37.4
Senegal,Africa,SE,18.6,29.9,100,75,0.3,0.01,1015,29.97,3,1,1,15.2,24.5
Senegal,Africa,SW,4.3,6.8,89,50,3.6,0.14,1011,29.85,10,6,6,24.4,39.2
Senegal,Africa,W,8.95,14.4,86.5,37.5,0,0,1013.5,29.925,10,6,1,18.7,30.05
Serbia,Europe,E,2.2,3.6,68,0,0,0,1020,30.12,10,6,1,9.4,15.1
Serbia,Europe,NE,5.6,9,72.5,0,0,0,1021,30.15,10,6,1,9.35,15.1
Serbia,Europe,NW,6.9,11.2,94,0,0,0,1021,30.15,10,6,1,8.9,14.4
Serbia,Europe,SE,7.85,12.6,76.5,12.5,0.05,0,1003.5,29.635,10,6,3,7.05,11.35
Serbia,Europe,SW,5.35,8.65,86.5,0,0.2,0.01,1015.5,29.99,10,6,1,7.25,11.7
Serbia,Europe,W,8.1,13,83,75,0,0,1018,30.06,10,6,1,5.8,9.4
Seychelles Islands,Indian,S,17,27.4,76,68,0,0,1012,29.9,10,6,1,22.4,36
Seychelles Islands,Indian,SE,14.475,23.325,82.75,50,0.4,0.015,1009.75,29.8175,10,6,1,27.05,43.575
Sierra Leone,Africa,S,9.1,14.63333333,86.33333333,68.33333333,0.5,0.02,1014,29.93666667,10,6,1,12,19.3
Sierra Leone,Africa,SW,11.9,19.1,89,62.5,0.7,0.03,1012,29.88,8,4.5,1,20.25,32.6
Sierra Leone,Africa,W,7.466666667,12,90.33333333,88,6.833333333,0.27,1013.666667,29.93666667,8,4.666666667,1,10.3,16.56666667
Singapore,Asia,N,6.9,11.2,94,75,0,0,1011,29.85,9,5,7,12.1,19.4
Singapore,Asia,NE,4.3,6.8,79,75,0.5,0.02,1010,29.83,10,6,6,11.4,18.4
Slovakia,Europe,N,3.2,5.125,83.75,0,0.025,0,1021.5,30.165,10,6,1,7.425,11.975
Slovakia,Europe,NE,4.3,6.8,72,0,0,0,1025,30.27,10,6,1,15.4,24.8
Slovakia,Europe,NW,9.65,15.45,88,25,0,0,1007,29.74,10,6,1,14.75,23.8
Slovenia,Europe,S,3.8,6.1,100,75,6,0.24,1011,29.85,10,6,1,0.9,1.4
Slovenia,Europe,W,4.2,6.78,96.4,30,0.16,0.006,1018.8,30.086,8.8,5.2,1.6,3.6,5.76
Solomon Islands,Pacific,E,9.4,15.1,69,14.5,0,0,1012.5,29.9,10,6,7,10.4,16.75
Solomon Islands,Pacific,N,2.2,3.6,84,75,0.7,0.03,1011,29.85,10,6,6,4.5,7.2
Solomon Islands,Pacific,SW,4.3,6.8,79,75,0.1,0,1008,29.77,10,6,1,5.6,9
Somalia,Africa,S,17.4,28.1,84,75,0,0,1015,29.97,10,6,7,24.2,38.9
Somalia,Africa,SW,15,24.15,84,68,0.2,0.01,1015,29.965,10,6,3,21.8,35.1
South Africa,Africa,E,2.2,3.6,21,0,0,0,1025,30.27,10,6,1,3.8,6.1
South Africa,Africa,N,2.2,3.6,45,0,0,0,1024,30.24,10,6,1,6.4,10.3
South Africa,Africa,NE,7.7,12.36666667,34.33333333,0,0,0,1028.333333,30.36666667,10,6,2.333333333,8.566666667,13.8
South Korea,Asia,E,8.1,13,89,100,0,0,1013,29.91,9,5,1,4.9,7.9
South Korea,Asia,N,4.3,6.8,89,37.5,0.5,0.02,1012.5,29.895,10,6,5.5,4.35,7
South Korea,Asia,S,2.5,4,94,75,0.1,0,1011,29.85,7,4,5,1.8,2.9
Spain,Europe,E,3.25,5.2,60.5,12.5,0,0,1018,30.06,9.5,5.5,1,8.3,13.35
Spain,Europe,N,3.266666667,5.266666667,70.66666667,29.16666667,0.583333333,0.023333333,1016.666667,30.02,9.333333333,5.333333333,1,12.41666667,20
Spain,Europe,NE,2.2,3.6,40,0,0,0,1017,30.03,10,6,1,17.2,27.7
Spain,Europe,SW,3.8,6.1,49,0,0,0,1018,30.06,10,6,6,0.9,1.4
Sri Lanka,Asia,S,8.15,13.15,91.5,75,0,0,1008,29.77,10,6,1,24.05,38.7
Sri Lanka,Asia,SE,5.6,9,94,62.5,2.15,0.085,1009.5,29.815,9.5,5.5,3.5,15.4,24.85
Sri Lanka,Asia,SW,10,16.05,94,62.5,0.95,0.04,1009.5,29.815,8.5,4.5,1,17.55,28.25
Sudan,Africa,S,10.21666667,16.45,55,20.66666667,0.166666667,0.006666667,1010.833333,29.84,10,6,1,14.21666667,22.85
Sudan,Africa,SW,9.871428571,15.87142857,47.14285714,20.14285714,0,0,1009.285714,29.79857143,9.857142857,5.857142857,3,14,22.52857143
Sudan,Africa,W,6.4,10.33333333,67,61.66666667,0.1,0.003333333,1010,29.83,9.666666667,5.666666667,1,10.93333333,17.66666667
Suriname,America,E,3.6,5.733333333,78.66666667,33.33333333,0,0,1011.666667,29.87333333,10,6,1,14.23333333,22.9
Suriname,America,N,2.2,3.6,78.5,25,0,0,1011,29.855,10,6,1,12,19.25
Suriname,America,NE,4.466666667,7.2,75.66666667,33.33333333,0,0,1011,29.85666667,9.666666667,5.666666667,1,13.5,21.7
Swaziland,Africa,N,2.2,3.6,96,69,0,0,1022,30.16,2,1,1,4,6.5
Swaziland,Africa,NW,4.3,6.8,66,0,0,0,1020,30.115,10,6,1,8.9,14.4
Sweden,Europe,N,2.2,3.6,98,45,0.166666667,0.006666667,1014.666667,29.96666667,6.733333333,4,1,5.366666667,8.633333333
Sweden,Europe,SW,6.866666667,11.06666667,88.33333333,25,0,0,1019.333333,30.1,10,6,1,12.86666667,20.63333333
Switzerland,Europe,E,3.45,5.6,91,18.75,0,0,1020.75,30.1425,9.5,5.5,1,5.05,8.1
Switzerland,Europe,N,2.2,3.6,94,0,0,0,1019,30.09,10,6,1,6,9.7
Switzerland,Europe,S,2.2,3.6,92.5,25,0,0,1018,30.06,10,6,1,6.1,9.8
Switzerland,Europe,SE,2.2,3.6,94,0,0,0,1023,30.21,10,6,1,5.6,9
Syria,Asia,E,3.8,6.1,29,0,0,0,1012,29.88,10,6,1,6.9,11.2
Syria,Asia,N,2.2,3.6,41,0,0,0,1013,29.91,10,6,1,7.6,12.2
Syria,Asia,SW,12.125,19.55,58.25,0,0,0,1012,29.885,10,6,1,5.05,8.125
Syria,Asia,W,4.3,6.8,38,0,0,0,1015,29.97,10,6,1,3.6,5.8
Tajikistan,Asia,E,4.3,6.8,59,0,0,0,1015,29.97,10,6,1,5.1,8.3
Tajikistan,Asia,N,2.275,3.7,55.75,6.25,0,0,1015,29.97,9.25,5.5,1,4.775,7.65
Tajikistan,Asia,NE,3.766666667,6.133333333,51.66666667,16.66666667,0,0,1013.666667,29.93,9.333333333,5.333333333,1,4.933333333,7.933333333
Tanzania,Africa,E,9.985714286,16.04285714,62.14285714,7.571428571,0,0,1014.285714,29.95428571,10,6,1,14.57142857,23.45714286
Thailand,Asia,E,2.2,3.6,100,25,0.7,0.03,1006,29.71,10,6,1,1.8,2.9
Thailand,Asia,N,2.2,3.6,100,41.66666667,1.033333333,0.04,1005.666667,29.7,8.666666667,5,1,2.1,3.4
Thailand,Asia,NE,2.5,4,100,75,0.2,0.01,1007,29.74,10,6,1,2.5,4
Thailand,Asia,S,2.2,3.6,63,25,4.8,0.19,1003,29.62,10,6,6,2.9,4.7
Thailand,Asia,SW,6.18,9.96,75.2,35,0.18,0.006,1004.6,29.668,10,6,1,7.16,11.54
Thailand,Asia,W,3.25,5.2,92,50,0,0,1008.5,29.785,10,6,1,4.45,7.2
Tonga,Pacific,E,13.175,21.25,73.25,56.25,0.025,0,1019.5,30.105,10,6,5.25,21.5,34.575
Tonga,Pacific,N,11.9,19.1,74,25,0,0,1016,30,10,6,6,16.1,25.9
Tonga,Pacific,NE,17.4,28.1,74,25,0,0,1017,30.03,10,6,6,21.3,34.2
Tonga,Pacific,SE,10.5,16.9,74,25,0,0,1019,30.09,10,6,6,15,24.1
Trinidad and Tobago,America,E,8.75,14.05,79.5,25,0,0,1011.5,29.87,10,6,1,12.55,20.15
Trinidad and Tobago,America,N,2.2,3.6,90.25,25,0.05,0,1012.5,29.895,10,6,1,12.45,20.075
Trinidad and Tobago,America,SE,4.95,7.9,81.5,25,0,0,1011,29.855,10,6,1,11.95,19.25
Tunisia,Africa,N,5.6,9,83,25,0,0,1014,29.94,10,6,1,11.9,19.1
Tunisia,Africa,NE,2.2,3.6,73,25,0,0,1019,30.09,10,6,1,3.8,6.1
Tunisia,Africa,NW,6.666666667,10.7,76.66666667,41.66666667,0,0,1014,29.94,10,6,1,10.8,17.4
Turkey,Europe,N,4,6.481818182,72.27272727,25,0.181818182,0.007272727,1013.636364,29.93,10,6,1,10.1,16.26363636
Turkey,Europe,NW,2.2,3.6,57,0,0,0,1014,29.94,10,6,1,2.5,4
Turkey,Europe,W,2.35,3.8,58,37.5,0.8,0.03,1011.5,29.87,10,6,4,6.05,9.7
Turkmenistan,Asia,E,2.2,3.6,53,0,0,0,1012,29.88,10,6,1,5.1,8.3
Turkmenistan,Asia,N,2.2,3.6,41.5,0,0,0,1013,29.91,10,6,1,10.75,17.25
Turkmenistan,Asia,NW,11.9,19.1,19,25,0,0,1001,29.56,10,6,8,3.8,6.1
Turkmenistan,Asia,S,3.4,5.4,37,37.5,0,0,1010,29.825,10,6,1,10.75,17.3
Turkmenistan,Asia,SW,4.3,6.8,36,0,0,0,1010,29.83,10,6,1,2.5,4
Tuvalu,Pacific,E,11.775,18.95,84.875,68.75,0.4375,0.015,1011.25,29.85875,10,6,4.75,26.35,42.3875
Tuvalu,Pacific,SE,18.6,29.9,80,75,0.2,0.01,1011,29.85,10,6,6,28.4,45.7
Uganda,Africa,E,6.9,11.2,88,25,0.7,0.03,1018,30.06,10,6,1,3.1,5
Uganda,Africa,N,4.7,7.55,85.5,50,0,0,1016.5,30.015,10,6,1,3.5,5.55
Uganda,Africa,NE,4.3,6.8,94,25,0,0,1018,30.06,10,6,1,7.6,12.2
Uganda,Africa,NW,9.4,15.1,88,50,0.1,0,1019,30.09,10,6,1,6.9,11.2
Uganda,Africa,SE,2.2,3.6,82,12,0,0,1011,29.85,10,6,1,2.9,4.7
Uganda,Africa,SW,15,24.1,69,50,1.5,0.06,1021,30.15,10,6,6,11.6,18.7
Uganda,Africa,W,3.8,6.1,94,25,0,0,1016,30,10,6,1,0,0
Ukraine,Europe,N,6,9.7,81,14,0,0,1023,30.21,10,6,1,12.8,20.5
Ukraine,Europe,W,6,9.7,95,81,9.7,0.38,1007,29.75,6,3,1,10.5,16.9
United Arab Emirates,Asia,N,4.6,7.375,75.75,6.25,0,0,1002,29.59,9.5,5.5,1,10.85,17.475
United Arab Emirates,Asia,NE,4.95,7.9,75,0,0,0,1000.5,29.545,10,6,1,21,33.8
United Arab Emirates,Asia,NW,4.3,6.8,46,0,0,0,1001,29.56,10,6,8,7.8,12.6
United Kingdom,Europe,NE,4.3,6.8,73,0,0,0,1017,30.03,10,6,1,3.6,5.8
United Kingdom,Europe,SE,4.3,6.8,94,100,0,0,1009,29.8,10,6,1,2.2,3.6
United Kingdom,Europe,W,2.2,3.6,75.5,62.5,0,0,1016,30,10,6,1,4.7,7.55
United States of America,America,E,6.9,11.2,30,0,0,0,1013,29.92,16,9,6,3.8,6.1
United States of America,America,NW,12.5,20.2,30,0,0,0,1012,29.88,16,9,6,1.6,2.5
United States of America,America,S,6.9,11.2,20,0,0,0,1011,29.84,16,9,7,4.5,7.2
United States of America,America,SE,5.6,9,42,50,0,0,1012,29.88,16,9,7,6.7,10.8
United States of America,America,W,15,24.1,28,0,0,0,1015,29.97,16,9,7,14.3,23
Uruguay,America,E,9.166666667,14.8,77.66666667,33.33333333,0,0,1019.666667,30.11,9,5.333333333,1,18.73333333,30.13333333
Uruguay,America,N,3,4.85,86,50,0.25,0.01,1010.5,29.84,6.5,3.5,1,12.95,20.9
Uruguay,America,NE,6.9,11.2,93,0,0,0,1024,30.24,10,6,1,10.1,16.2
Uruguay,America,S,18.6,29.9,71,50,0,0,1021,30.15,10,6,1,29.5,47.5
Uruguay,America,W,4.3,6.8,72,0,0,0,1016,30,10,6,1,10.5,16.9
Uzbekistan,Asia,N,4.3,6.8,36,25,0,0,1009,29.8,10,6,1,8.5,13.7
Uzbekistan,Asia,NE,4.3,6.8,63,0,0,0,1016,30,10,6,1,9.8,15.8
Uzbekistan,Asia,S,5.95,9.55,27.5,12.5,0,0,1006.5,29.725,10,6,7.5,5.5,8.85
Vanuatu,Pacific,E,11.24,18.08,82.2,75,1.16,0.046,1014.8,29.964,8.2,4.8,4.4,31.56,50.76
Vanuatu,Pacific,N,5.6,9,79,75,1.3,0.05,1011,29.85,10,6,6,20.6,33.1
Vanuatu,Pacific,SE,12.225,19.7,74.75,70,0.025,0,1017.25,30.0375,10,6,5.5,24.525,39.525
Vanuatu,Pacific,SW,8.1,13,79,25,0.2,0.01,1014,29.94,10,6,5,18.3,29.5
Vatican City,Europe,E,4.3,6.8,53,0,0,0,1016,30,10,6,1,12.3,19.8
Vatican City,Europe,N,6.9,11.2,61,0,0,0,1015,29.97,10,6,1,8.5,13.7
Vatican City,Europe,NE,4.7,7.55,67,25,0,0,1011,29.855,10,6,1,8.15,13.15
Vatican City,Europe,SE,4.3,6.8,53.5,0,0,0,1017.5,30.045,10,6,1,11.4,18.35
Venezuela,America,E,5.166666667,8.266666667,71,50,0.383333333,0.015,1011.333333,29.86333333,10,6,1,7.9,12.7
Venezuela,America,NE,6.9,11.2,79,75,0.5,0.02,1013,29.91,10,6,1,6.5,10.4
Vietnam,Asia,E,6.9,11.2,66,0,0,0,1003,29.62,10,6,8,16.1,25.9
Vietnam,Asia,N,9.4,15.1,55,0,0,0,1008,29.77,10,6,8,13.6,22
Vietnam,Asia,NE,2.5,4,89,100,0,0,1005,29.68,10,6,7,8.3,13.3
Vietnam,Asia,NW,3.26,5.24,89,0,0.02,0,1006,29.71,7,4,6.2,11.6,18.64
Yemen,Asia,E,10.5,16.9,22,0,0,0,1012,29.89,10,6,1,18.8,30.2
Yemen,Asia,NE,3.25,5.25,28,0,0,0,1012,29.89,10,6,1,6.35,10.25
Yemen,Asia,SW,3,4.85,53.5,45.5,0,0,1013.5,29.93,9,5,1,4.35,7
Yemen,Asia,W,2.5,4,40,43,0,0,1012,29.89,10,6,5,4.7,7.6
Zambia,Africa,E,7.6875,12.375,37.125,1.25,0,0,1017.5,30.0425,10,6,1.5,13.2625,21.3625
Zimbabwe,Africa,E,5.1,8.3,34,0,0,0,1018,30.07,10,6,1,10.1,16.2
Zimbabwe,Africa,NE,3.7,5.9,32,1,0,0,1019.5,30.105,10,6,1,7.7,12.4