country,continent,temperature_celsius,wind_mph,wind_kph,humidity,cloud,precip_mm,precip_in,pressure_mb,pressure_in,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination
Norway,Europe,13.166666666666666,19.25833333333333,31.000000000000004,89.41666666666667,60.416666666666664,0.0,0.0,1014.4166666666666,29.954999999999995,6.833333333333333,4.083333333333333,1.25,5.658333333333334,9.125000000000002,216.275,26.59166666666667,11.816666666666668,5.791666666666667,6.191666666666667,7.266666666666666,1.0833333333333333,1.25,80.58333333333333
Oman,Asia,30.0,4.716666666666666,7.574999999999998,83.0,6.25,0.0,0.0,1002.6666666666666,29.610000000000003,9.25,5.333333333333333,2.0833333333333335,7.2749999999999995,11.699999999999998,254.64166666666668,41.5,25.400000000000002,8.633333333333333,32.21666666666667,110.66666666666667,2.0833333333333335,3.3333333333333335,80.58333333333333
Pakistan,Asia,26.59166666666667,5.5249999999999995,8.891666666666666,55.25,15.166666666666666,0.0,0.0,1004.9166666666666,29.669999999999998,10.0,6.0,2.0833333333333335,10.216666666666667,16.441666666666666,984.1083333333332,71.71666666666665,17.75,4.433333333333334,70.93333333333332,96.20833333333333,3.75,9.0,80.58333333333333
Palau,Pacific,28.25,7.900000000000001,12.699999999999998,83.0,81.25,0.1416666666666667,0.005833333333333334,1010.25,29.825833333333325,20.5,12.416666666666666,1.0,13.383333333333333,21.5,206.96666666666667,19.89166666666667,0.13333333333333333,0.13333333333333336,1.3583333333333334,2.5833333333333335,1.0,1.0,80.58333333333333
Panama,America,28.75,7.933333333333333,12.75,82.5,50.0,0.7583333333333334,0.030833333333333327,1008.1666666666666,29.77416666666667,9.833333333333334,5.833333333333333,5.166666666666667,8.183333333333332,13.183333333333332,901.2333333333332,13.483333333333333,18.21666666666667,13.033333333333333,6.883333333333333,8.433333333333332,1.0833333333333333,1.1666666666666667,80.58333333333333
Papua New Guinea,Pacific,26.775000000000002,10.508333333333335,16.924999999999997,72.66666666666667,39.25,0.0,0.0,1013.0833333333334,29.914166666666663,10.0,6.0,6.416666666666667,10.591666666666669,17.066666666666666,233.65833333333333,48.81666666666666,8.066666666666666,9.441666666666666,6.425,10.558333333333332,1.0833333333333333,1.25,80.58333333333333
Paraguay,America,28.891666666666666,6.691666666666666,10.783333333333333,43.75,34.75,0.024999999999999998,0.0008333333333333334,1007.8333333333334,29.759166666666662,9.916666666666666,5.916666666666667,1.0,11.825000000000001,19.008333333333333,426.70000000000005,22.34166666666667,0.39166666666666666,0.08333333333333333,5.616666666666667,5.758333333333334,1.0,1.0833333333333333,80.58333333333333
Peru,America,18.35,8.983333333333333,14.466666666666667,79.0,38.5,0.0,0.0,1012.5833333333334,29.900833333333335,10.0,6.0,4.166666666666667,11.241666666666667,18.075000000000003,303.4666666666667,48.099999999999994,13.883333333333333,6.741666666666666,9.35,23.458333333333332,1.0,1.25,80.58333333333333
Philippines,Asia,27.25,7.325,11.83333333333333,91.83333333333333,79.16666666666667,2.933333333333334,0.115,1006.75,29.7325,8.083333333333334,4.583333333333333,6.166666666666667,19.058333333333334,30.666666666666668,601.3666666666667,28.666666666666668,13.391666666666667,4.791666666666667,17.316666666666666,26.133333333333336,1.5,2.5833333333333335,80.58333333333333
Poland,Europe,15.166666666666666,4.05,6.499999999999999,89.25,18.75,0.0,0.0,1017.9166666666666,30.06,9.916666666666666,5.916666666666667,1.5,6.416666666666667,10.308333333333334,341.875,33.18333333333333,15.141666666666666,11.933333333333332,18.566666666666666,22.900000000000002,1.4166666666666667,2.25,80.58333333333333
Portugal,Europe,19.583333333333332,8.341666666666667,13.458333333333334,84.08333333333333,33.333333333333336,0.26666666666666666,0.01,1014.5,29.956666666666667,10.0,6.0,1.4166666666666667,13.633333333333333,21.941666666666666,225.4583333333333,66.40833333333335,4.833333333333333,1.8916666666666666,4.691666666666666,9.483333333333333,1.0,1.0,80.58333333333333
Qatar,Asia,34.083333333333336,5.258333333333334,8.449999999999998,66.25,2.0833333333333335,0.0,0.0,1001.75,29.5825,9.016666666666667,5.25,2.25,13.366666666666667,21.516666666666666,401.39166666666665,70.90833333333333,73.09166666666665,49.19166666666666,65.50833333333333,120.5,3.0833333333333335,6.416666666666667,80.58333333333333
Romania,Europe,20.416666666666668,4.533333333333334,7.283333333333332,63.833333333333336,6.25,0.05833333333333333,0.0025,1016.0,30.002499999999998,10.0,6.0,1.6666666666666667,11.083333333333334,17.833333333333332,258.1333333333333,46.74166666666667,7.008333333333334,1.1666666666666667,8.55,10.225,1.0833333333333333,1.25,80.58333333333333
Russia,Asia,15.158333333333333,4.95,7.950000000000002,61.333333333333336,42.0,0.008333333333333333,0.0,1011.75,29.873333333333335,10.0,6.0,3.25,7.708333333333333,12.433333333333335,157.725,20.908333333333335,1.7833333333333339,1.0999999999999999,1.633333333333333,3.258333333333333,1.0,1.0,80.58333333333333
Russia,Europe,12.833333333333334,6.266666666666667,10.074999999999998,83.91666666666667,20.833333333333332,0.0,0.0,1017.8333333333334,30.054999999999996,9.916666666666666,5.916666666666667,1.1666666666666667,9.225,14.85,292.075,14.200000000000001,21.541666666666668,12.125000000000002,8.6,10.991666666666665,1.1666666666666667,1.4166666666666667,80.58333333333333
Rwanda,Africa,20.166666666666668,6.474999999999999,10.399999999999999,70.25,50.0,0.09999999999999999,0.004166666666666667,1020.5833333333334,30.1375,9.833333333333334,5.833333333333333,1.5,4.841666666666667,7.816666666666666,626.6833333333333,18.683333333333334,5.650000000000001,0.6833333333333335,24.750000000000004,37.800000000000004,1.8333333333333333,2.6666666666666665,80.58333333333333
Saint Kitts and Nevis,America,28.833333333333332,10.075000000000001,16.216666666666665,80.83333333333333,22.916666666666668,0.041666666666666664,0.0008333333333333334,1014.0,29.94,10.0,6.0,1.0,21.099999999999998,33.96666666666667,215.99166666666667,38.041666666666664,0.9083333333333333,0.47500000000000003,2.85,8.1,1.0,1.0,80.58333333333333
Saint Lucia,America,28.083333333333332,7.033333333333332,11.316666666666665,82.08333333333333,37.5,0.19999999999999998,0.008333333333333333,1013.1666666666666,29.915000000000006,10.0,6.0,1.0,15.799999999999997,25.399999999999995,201.38333333333333,32.03333333333334,0.375,0.2916666666666667,3.466666666666667,7.483333333333334,1.0,1.0,80.58333333333333
Saint Vincent and the Grenadines,America,28.916666666666668,15.299999999999999,24.64166666666667,75.0,55.416666666666664,0.35833333333333334,0.014166666666666666,1012.5833333333334,29.90333333333334,9.833333333333334,5.833333333333333,1.0,21.633333333333336,34.84166666666666,213.35,34.108333333333334,0.44999999999999996,0.55,3.349999999999999,8.791666666666666,1.0,1.0,80.58333333333333
Samoa,Pacific,30.0,7.841666666666668,12.641666666666666,73.58333333333333,68.75,0.10833333333333334,0.0025,1013.1666666666666,29.915000000000006,10.0,6.0,6.0,25.191666666666666,40.575,189.00833333333333,55.25833333333333,0.15833333333333333,0.29999999999999993,2.9249999999999994,10.325000000000001,1.0,1.0,80.58333333333333
San Marino,Europe,19.75,5.175,8.325000000000001,73.66666666666667,8.333333333333334,0.016666666666666666,0.0,1015.5,29.987499999999997,10.0,6.0,1.4166666666666667,12.433333333333332,20.01666666666667,242.84166666666667,90.00833333333333,2.6,1.1333333333333335,6.816666666666666,8.933333333333332,1.0833333333333333,1.1666666666666667,80.58333333333333
Saudi Arabia,Asia,31.416666666666668,4.091666666666667,6.574999999999999,15.5,0.0,0.0,0.0,1008.4166666666666,29.78166666666667,10.0,6.0,1.75,10.674999999999999,17.191666666666666,238.09999999999994,101.38333333333334,17.224999999999998,33.38333333333333,46.541666666666664,170.01666666666668,2.6666666666666665,5.166666666666667,80.58333333333333
Senegal,Africa,27.349999999999998,10.191666666666666,16.375,87.33333333333333,45.916666666666664,1.2,0.04666666666666667,1012.25,29.890833333333333,9.25,5.416666666666667,1.4166666666666667,21.016666666666666,33.8,314.18333333333334,38.03333333333333,1.3083333333333333,1.3666666666666665,4.208333333333333,10.441666666666665,1.0,1.0,80.58333333333333
Serbia,Europe,18.166666666666668,5.741666666666667,9.25,80.83333333333333,8.333333333333334,0.041666666666666664,0.0016666666666666668,1016.75,30.024999999999995,10.0,6.0,1.3333333333333333,7.591666666666668,12.233333333333334,246.7166666666667,31.983333333333334,9.691666666666665,0.8916666666666666,11.341666666666667,14.1,1.1666666666666667,1.5,80.58333333333333
Seychelles Islands,Indian,26.541666666666668,14.0,22.54166666666666,82.16666666666667,51.166666666666664,0.3,0.011666666666666667,1010.5,29.84083333333334,10.0,6.0,1.8333333333333333,27.04166666666666,43.53333333333333,206.26666666666665,51.24166666666667,0.20833333333333334,0.5666666666666667,4.3,12.158333333333333,1.0,1.0,80.58333333333333
Sierra Leone,Africa,25.416666666666668,7.974999999999999,12.808333333333332,88.66666666666667,72.5,2.1,0.08333333333333336,1013.6666666666666,29.93083333333333,9.083333333333334,5.333333333333333,1.4166666666666667,11.641666666666666,18.71666666666667,303.2,26.49166666666667,0.7666666666666667,0.25833333333333336,3.291666666666666,4.866666666666667,1.0,1.0,80.58333333333333
Singapore,Asia,27.833333333333332,4.841666666666666,7.758333333333333,79.5,72.91666666666667,0.25833333333333336,0.010833333333333332,1009.5,29.813333333333336,9.5,5.583333333333333,3.1666666666666665,13.549999999999999,21.816666666666666,783.2916666666666,12.625,41.033333333333324,28.525000000000002,16.758333333333336,23.441666666666666,1.5,1.8333333333333333,80.58333333333333
Slovakia,Europe,16.166666666666668,4.6,7.374999999999999,83.0,10.416666666666666,0.05833333333333333,0.0016666666666666668,1018.0,30.062499999999996,10.0,6.0,1.25,10.575000000000001,17.049999999999997,245.06666666666663,37.991666666666674,10.908333333333333,1.5999999999999999,7.533333333333332,8.858333333333333,1.0,1.1666666666666667,80.58333333333333
Slovenia,Europe,14.166666666666666,3.9166666666666665,6.316666666666666,94.5,37.5,0.5666666666666667,0.022500000000000003,1018.75,30.084166666666665,9.5,5.666666666666667,1.25,2.8249999999999993,4.525,254.38333333333333,17.441666666666663,9.875,0.7333333333333334,11.866666666666665,16.78333333333333,1.25,1.5,80.58333333333333
Solomon Islands,Pacific,28.516666666666666,6.3999999999999995,10.291666666666666,77.08333333333333,45.833333333333336,0.3416666666666666,0.013333333333333334,1011.6666666666666,29.874166666666667,9.75,5.75,6.083333333333333,9.95,16.01666666666667,188.45000000000002,32.19166666666667,1.1,0.775,1.3916666666666666,1.8,1.0,1.0,80.58333333333333
Somalia,Africa,24.850000000000005,16.808333333333334,27.066666666666674,85.58333333333333,49.083333333333336,0.03333333333333333,0.0016666666666666668,1012.4166666666666,29.895833333333332,10.0,6.0,1.8333333333333333,24.208333333333332,38.975,203.75833333333333,47.275,0.09166666666666666,0.26666666666666666,7.2749999999999995,19.05,1.0,1.0,80.58333333333333
South Africa,Africa,15.0,5.566666666666666,8.975,38.416666666666664,0.0,0.0,0.0,1026.0,30.299166666666665,10.0,6.0,1.3333333333333333,7.991666666666666,12.858333333333333,825.2916666666666,53.63333333333333,18.758333333333333,29.74166666666667,50.50833333333333,68.04166666666667,2.6666666666666665,5.083333333333333,80.58333333333333
South Korea,Asia,23.333333333333332,3.733333333333333,5.974999999999999,89.66666666666667,45.833333333333336,0.10833333333333334,0.004166666666666667,1012.0,29.883333333333336,9.5,5.583333333333333,5.083333333333333,4.383333333333333,7.05,1064.2333333333333,8.433333333333334,36.34166666666666,28.508333333333336,47.09166666666666,53.35,2.5833333333333335,5.666666666666667,80.58333333333333
Spain,Europe,20.583333333333332,3.3499999999999996,5.383333333333334,62.333333333333336,22.916666666666668,0.29166666666666663,0.011666666666666665,1016.9166666666666,30.027499999999993,9.583333333333334,5.583333333333333,1.4166666666666667,11.299999999999999,18.183333333333337,380.6583333333333,36.05833333333333,24.091666666666665,0.34166666666666673,6.066666666666666,8.433333333333334,1.0833333333333333,1.1666666666666667,80.58333333333333
Sri Lanka,Asia,26.0,8.891666666666666,14.291666666666664,90.0,52.083333333333336,0.7583333333333333,0.03,1008.8333333333334,29.79416666666667,9.5,5.5,1.8333333333333333,18.65,30.03333333333333,202.36666666666665,28.783333333333335,3.1749999999999994,2.0500000000000003,2.2166666666666672,5.208333333333333,1.0,1.0,80.58333333333333
Sudan,Africa,29.09166666666667,11.341666666666667,18.249999999999996,52.958333333333336,30.916666666666668,0.05833333333333334,0.0020833333333333333,1009.3333333333334,29.80208333333333,9.916666666666666,5.916666666666667,1.5833333333333333,16.14166666666667,25.979166666666668,334.2791666666667,24.895833333333332,2.0749999999999997,0.9541666666666666,14.050000000000002,51.175000000000004,1.4166666666666667,1.75,80.58333333333333
Suriname,America,27.875,4.500000000000001,7.224999999999998,77.58333333333333,27.5,0.016666666666666666,0.0,1011.25,29.863333333333333,9.583333333333334,5.666666666666667,1.0,13.358333333333336,21.46666666666667,300.96666666666664,38.35,0.09999999999999999,0.12500000000000003,2.6083333333333334,9.516666666666666,1.0,1.0,80.58333333333333
Swaziland,Africa,13.275,3.516666666666666,5.666666666666667,71.75,12.0,0.0,0.0,1022.0833333333334,30.17583333333333,9.333333333333334,5.583333333333333,1.3333333333333333,7.1499999999999995,11.525,398.3083333333332,45.67499999999999,2.8000000000000007,1.7499999999999998,24.658333333333335,30.433333333333334,1.9166666666666667,2.8333333333333335,80.58333333333333
Sweden,Europe,13.583333333333334,5.008333333333334,8.075,91.66666666666667,34.166666666666664,0.041666666666666664,0.0016666666666666668,1014.75,29.966666666666665,9.016666666666667,5.333333333333333,1.3333333333333333,8.750000000000002,14.074999999999998,235.45000000000002,34.93333333333333,8.258333333333331,5.033333333333332,4.233333333333333,5.958333333333333,1.0,1.0833333333333333,80.58333333333333
Switzerland,Europe,14.75,2.7916666666666665,4.533333333333334,91.58333333333333,29.166666666666668,0.0,0.0,1018.4166666666666,30.072499999999994,9.833333333333334,5.833333333333333,1.25,5.1000000000000005,8.191666666666666,244.375,18.55,13.066666666666665,2.216666666666667,14.308333333333335,16.116666666666664,1.3333333333333333,1.75,80.58333333333333
Syria,Asia,22.5,10.350000000000001,16.65833333333333,51.083333333333336,4.166666666666667,0.0,0.0,1011.6666666666666,29.873333333333335,10.0,6.0,1.5833333333333333,6.025000000000002,9.700000000000001,275.375,58.88333333333335,8.916666666666666,6.908333333333332,18.816666666666666,37.925000000000004,1.6666666666666667,2.0833333333333335,80.58333333333333
Tajikistan,Asia,19.75,3.5333333333333337,5.699999999999999,52.0,6.25,0.0,0.0,1013.8333333333334,29.935833333333335,9.25,5.416666666666667,2.0,4.316666666666667,6.941666666666667,202.50833333333333,41.64166666666667,2.725,3.15,7.133333333333333,15.283333333333331,1.0,1.0,80.58333333333333
Tanzania,Africa,19.55,10.075,16.2,63.583333333333336,13.333333333333334,0.0,0.0,1015.75,29.995,10.0,6.0,1.4166666666666667,13.450000000000001,21.633333333333336,231.0083333333333,39.583333333333336,0.32499999999999996,0.18333333333333335,2.7916666666666665,4.5583333333333345,1.0,1.0,80.58333333333333
Thailand,Asia,26.958333333333332,3.8958333333333335,6.270833333333331,85.95833333333333,43.75,0.6291666666666665,0.024583333333333336,1006.1666666666666,29.715,9.625,5.708333333333333,1.9166666666666667,4.979166666666666,8.024999999999999,825.7125000000001,5.2,9.858333333333333,10.945833333333333,21.229166666666668,36.60416666666667,1.6666666666666667,2.0833333333333335,80.58333333333333
Timor-Leste,Asia,22.2,2.5,4.0,62.0,5.0,0.0,0.0,1014.0,29.94,10.0,6.0,6.0,4.3,6.8,267.0,30.0,0.7,0.2,4.0,6.8,1.0,1.0,39.0
Tonga,Pacific,25.083333333333332,13.783333333333333,22.208333333333332,74.91666666666667,47.916666666666664,0.041666666666666664,0.0008333333333333334,1018.75,30.082499999999996,10.0,6.0,5.166666666666667,23.483333333333334,37.775000000000006,198.31666666666663,60.73333333333334,0.17499999999999996,0.5166666666666667,2.6666666666666665,9.866666666666665,1.0,1.0,80.58333333333333
Trinidad and Tobago,America,27.666666666666668,5.05,8.125,85.75,25.0,0.06666666666666667,0.0016666666666666668,1011.6666666666666,29.8725,10.0,6.0,1.0,12.6,20.275000000000002,263.7,18.683333333333334,9.158333333333333,0.8833333333333333,1.5999999999999999,4.074999999999999,1.0,1.0,80.58333333333333
Tunisia,Africa,24.5,6.208333333333332,9.991666666666667,72.83333333333333,29.166666666666668,0.041666666666666664,0.0016666666666666668,1015.25,29.977500000000003,10.0,6.0,1.5,9.633333333333333,15.508333333333335,245.6166666666667,67.22500000000001,5.541666666666667,2.858333333333334,7.983333333333333,16.016666666666666,1.0833333333333333,1.1666666666666667,80.58333333333333
Turkey,Europe,21.458333333333332,5.095833333333333,8.220833333333333,68.45833333333333,18.75,0.1708333333333333,0.006666666666666667,1013.4583333333334,29.925833333333333,10.0,6.0,1.5416666666666667,9.108333333333333,14.662500000000001,273.575,58.4,8.891666666666666,4.341666666666668,12.208333333333336,15.0875,1.25,1.5,80.58333333333333
Turkmenistan,Asia,23.416666666666668,6.366666666666667,10.241666666666665,41.583333333333336,16.666666666666668,0.0,0.0,1010.8333333333334,29.849166666666665,10.0,6.0,2.0833333333333335,9.758333333333335,15.691666666666668,251.725,68.81666666666668,18.0,12.950000000000001,17.991666666666667,66.95833333333333,1.75,1.9166666666666667,80.58333333333333
Tuvalu,Pacific,30.972727272727273,12.6,20.263636363636365,84.0909090909091,69.45454545454545,0.45454545454545453,0.01636363636363636,1010.8181818181819,29.847272727272728,10.0,6.0,5.090909090909091,26.563636363636363,42.73636363636364,177.52727272727273,31.227272727272734,0.0,0.11818181818181821,1.818181818181818,4.718181818181818,1.0,1.0,78.9090909090909
Uganda,Africa,20.55,5.141666666666667,8.275,86.58333333333333,32.833333333333336,0.25,0.01,1015.6666666666666,29.99,10.0,6.0,1.4166666666666667,4.7,7.5583333333333345,505.9666666666667,9.2,2.083333333333333,0.4666666666666666,27.59166666666667,41.275000000000006,1.9166666666666667,3.1666666666666665,80.58333333333333
Ukraine,Europe,15.333333333333334,4.458333333333333,7.175,72.58333333333333,31.666666666666668,0.8833333333333333,0.034999999999999996,1018.5833333333334,30.076666666666664,9.666666666666666,5.75,1.5,8.233333333333333,13.258333333333333,225.72499999999994,39.225,4.033333333333332,1.116666666666667,7.083333333333333,8.091666666666667,1.0,1.0833333333333333,80.58333333333333
United Arab Emirates,Asia,33.916666666666664,4.708333333333333,7.558333333333334,64.83333333333333,6.25,0.0,0.0,1001.4166666666666,29.572499999999994,9.833333333333334,5.833333333333333,2.25,15.225,24.508333333333336,288.44166666666666,144.9,3.983333333333334,4.741666666666668,47.56666666666667,124.39999999999999,2.6666666666666665,5.333333333333333,80.58333333333333
United Kingdom,Europe,17.166666666666668,4.8500000000000005,7.799999999999998,81.83333333333333,35.416666666666664,0.0,0.0,1016.0,30.0025,9.833333333333334,5.833333333333333,1.3333333333333333,5.883333333333334,9.483333333333333,288.725,27.883333333333336,25.441666666666666,6.083333333333333,18.724999999999998,22.55,1.5,2.25,80.58333333333333
United States of America,America,25.325,7.933333333333334,12.783333333333333,34.916666666666664,12.5,0.0,0.0,1012.6666666666666,29.897499999999997,16.0,9.0,5.583333333333333,7.925,12.733333333333333,203.89999999999998,88.64166666666667,0.85,0.275,3.5416666666666665,4.008333333333334,1.0833333333333333,1.0833333333333333,80.58333333333333
Uruguay,America,11.75,9.416666666666666,15.166666666666666,78.41666666666667,29.166666666666668,0.17500000000000002,0.006666666666666667,1017.0833333333334,30.034166666666668,8.75,5.166666666666667,1.0,17.916666666666668,28.825,436.71666666666664,37.78333333333334,11.416666666666666,6.816666666666666,8.033333333333333,12.424999999999999,1.0833333333333333,1.25,80.58333333333333
Uzbekistan,Asia,19.75,5.716666666666666,9.183333333333334,48.166666666666664,13.416666666666666,0.008333333333333333,0.0,1012.0833333333334,29.885833333333338,10.0,6.0,2.0833333333333335,6.941666666666666,11.200000000000001,267.5833333333333,42.275,17.55,2.125,8.725,18.075,1.0833333333333333,1.1666666666666667,80.58333333333333
Vanuatu,Pacific,25.641666666666666,11.450000000000001,18.425,78.91666666666667,69.16666666666667,0.6249999999999999,0.02416666666666667,1015.4166666666666,29.982499999999998,9.25,5.5,5.0,26.949999999999992,43.38333333333333,188.30833333333337,54.041666666666664,0.008333333333333333,0.6333333333333333,4.2,13.233333333333334,1.0,1.0,80.58333333333333
Vatican City,Europe,20.916666666666668,4.016666666666667,6.4416666666666655,66.16666666666667,10.416666666666666,0.08333333333333333,0.0033333333333333335,1014.6666666666666,29.961666666666673,9.5,5.666666666666667,1.3333333333333333,10.016666666666666,16.116666666666664,448.6833333333334,23.825,16.483333333333334,0.6333333333333334,12.866666666666665,16.258333333333333,1.25,1.6666666666666667,80.58333333333333
Venezuela,America,28.666666666666668,5.391666666666666,8.641666666666666,70.91666666666667,45.833333333333336,0.42500000000000004,0.015833333333333335,1011.5833333333334,29.870000000000005,9.833333333333334,5.833333333333333,1.0,7.508333333333333,12.075000000000001,525.9916666666667,38.94166666666667,30.066666666666666,42.216666666666676,12.633333333333333,14.049999999999999,1.3333333333333333,1.5,80.58333333333333
Vietnam,Asia,26.916666666666668,4.566666666666667,7.349999999999999,84.66666666666667,22.916666666666668,0.11666666666666668,0.004166666666666667,1005.5833333333334,29.697500000000005,8.166666666666666,4.75,6.5,11.325000000000001,18.208333333333332,1137.6416666666667,25.13333333333333,19.15,7.900000000000001,73.13333333333334,92.24166666666667,3.0833333333333335,7.083333333333333,80.58333333333333
Yemen,Asia,19.158333333333335,4.8999999999999995,7.900000000000001,34.666666666666664,22.5,0.016666666666666666,0.0008333333333333334,1012.3333333333334,29.895833333333332,9.833333333333334,5.833333333333333,1.75,8.416666666666666,13.549999999999999,192.5,68.63333333333333,9.924999999999999,15.783333333333337,32.416666666666664,114.175,2.25,3.5,80.58333333333333
Zambia,Africa,18.833333333333332,6.9750000000000005,11.216666666666667,36.5,0.8333333333333334,0.0,0.0,1017.5,30.041666666666668,10.0,6.0,1.3333333333333333,12.700000000000001,20.45,1168.2500000000002,55.40833333333333,5.175000000000001,5.566666666666667,15.508333333333335,22.55,1.4166666666666667,1.75,80.58333333333333
Zimbabwe,Africa,15.475,7.349999999999998,11.824999999999998,43.916666666666664,2.8333333333333335,0.0,0.0,1019.9166666666666,30.119999999999994,10.0,6.0,1.3333333333333333,12.258333333333333,19.73333333333333,478.7083333333333,48.34166666666667,5.458333333333335,7.108333333333333,26.675,33.18333333333333,2.0,3.1666666666666665,80.58333333333333
